filename,crown_entropy,trunk_entropy,crown_trunk_ratio,crown_pts_count,trunk_pts_count,vep_slice_0,vep_slice_1,vep_slice_2,vep_slice_3,vep_slice_4,vep_slice_5,vep_slice_6,vep_slice_7,vep_slice_8,vep_slice_9
14287.laz,5.3769,3.5058,1.5337,2069,5558,0.9422378920671785,0.9844961311800012,0.9751699502024622,0.9985655503828758,1.3430064452019839,0.9712916500782705,0.6292492238560347,1.8493989306592549,1.4800677521893155,1.9668197178742701
14288.laz,5.0545,3.7675,1.3416,344,238,1.0,0.6500224216483541,1.0,0.9136617865655932,0.9262122127346664,0.9940302114769566,0.9999001572094882,1.9593308322365361,2.8040397987771706,2.345537734795509
14289.laz,6.1089,3.4257,1.7833,7348,1653,0.9992294886891653,0.9604394716422416,0.8764120076557033,0.8751593976094747,2.967275138526179,2.872152813670204,3.1064599859380304,1.8433856533468551,2.972389110942922,2.4711385028185235
14290.laz,6.5534,3.699,1.7717,3940,1064,0.9939594647217938,0.9998646331239297,1.0,0.9990247754796194,0.9935561586280865,1.7076916655568846,2.6306161828844896,3.2396593833761234,4.176502540721568,1.8890372812166862
14291.laz,7.2321,3.6671,1.9721,6462,1744,0.9886594068347537,0.9777367305674165,0.976020648236615,0.9806968805893708,0.9895145293009918,0.9946937953613058,2.615251986640499,4.575484768412984,4.499795871158025,3.211992268558116
14292.laz,9.4618,4.1649,2.2718,11351,1244,0.998363672593813,0.9695235828220428,0.9073841659905904,4.568478124248058,4.442350989328949,5.5088260430600355,4.400075428794699,2.113827076238118,5.56597777084238,5.499226368330212
14293.laz,7.6871,3.8421,2.0008,7792,2165,0.9908560704031006,0.9983422045628803,0.9707347308618509,1.2913123934114505,0.9937946326591114,0.775983895546392,1.616119809034198,3.163936530996767,4.501196812599384,4.367904874835025
14294.laz,8.1456,6.5555,1.2426,6026,7922,0.9898378771032247,2.5290810407996296,3.216825037343631,3.428798456266022,3.8974291995939687,3.504111613454651,3.8301734049051537,3.452883021210318,3.137953500906492,2.790567654425099
14295.laz,6.5031,4.9056,1.3257,57736,42328,0.9968140035871694,0.9841166856916267,2.4792949470811005,2.3934080945904364,2.8981031646482407,4.0224669490733245,3.88480587935715,3.141600662775995,2.8762883871506086,1.298559320445912
14296.laz,0.0,7.5256,0.0,0,12148,0.8409805336163159,1.283556698095165,1.8232721819264919,1.7103111809714215,3.3503192145342395,2.0598332750198187,3.303635929370084,3.436608171707902,2.7055831279456677,2.6162790719699935
14297.laz,5.4415,3.7167,1.4641,698,980,0.7164524218200593,0.9745996624501091,0.9996437496778561,0.9153309373763069,0.9995565335032317,0.7682814090975241,0.9644590583765235,2.6262984370952656,3.1991122045620304,1.9795739585136227
14298.laz,7.367,3.796,1.9408,9957,1532,0.9691170209391325,0.9801198395899754,0.9997486358650608,0.9998783322990062,0.9975136033939811,2.11651613473956,3.2575544033926827,2.747983944827359,4.027194365436228,2.102993527982043
14299.laz,7.0587,3.6984,1.9086,7987,2980,0.9859531750559747,0.9847391143602192,0.9906483366458229,2.44601503888848,3.3161003632313766,3.6264849799219765,3.6271717197213635,3.79147308887295,4.003476243912791,3.071851694160528
14300.laz,7.1093,3.5973,1.9763,7202,1383,0.9996857030092613,0.9826419762095411,0.9943766625699826,0.9562141416579689,1.6611810381285175,2.626329044050575,3.1795646255142396,3.3297407114912296,3.655447503718346,3.0585662969564646
14301.laz,5.9601,3.5576,1.6753,19041,8337,0.9889248697128904,0.8945386978269224,0.9997570251854124,0.9988395527214227,1.9918574557654045,1.4364689442696137,1.2004087497556926,1.8372997218728373,2.6661284926635465,1.8766324102787522
14302.laz,7.2061,3.7091,1.9428,41987,17511,0.6578136175461299,0.9807663842388471,0.9834412509028283,0.995252549439679,1.5920451392162813,1.8424348690852546,3.8337718301559405,3.763671329501203,5.098017684958289,3.2916946142113073
14303.laz,8.8571,4.6405,1.9087,12108,1571,0.6933234866473361,0.8993493197242991,0.5949217974672435,1.5438104457625665,2.483344027315186,4.285144928370676,5.222711385213997,3.452131997525041,3.1164323038464783,3.1829709116192237
14304.laz,7.0362,5.1955,1.3543,6890,5157,1.106636169466167,1.0773079967478436,1.407084528019439,1.2685317180746583,2.361270941436169,3.0007630219144517,3.104614839580284,2.9400539576652673,4.122185913700812,3.4615180151421394
14305.laz,5.8466,4.0023,1.4608,734,3195,0.977044866931067,0.9830048408307757,0.9630626573621169,0.9476464437732821,0.9852281360342515,0.9946325531246042,1.2023470258998172,2.491179438941268,3.2101946452063763,3.002531817848749
14306.laz,7.7581,4.7073,1.6481,23421,7090,0.9921326711193594,2.1149488149792033,2.5295068390117277,3.6263535251056864,3.1368158152556713,4.025963086020049,3.7918914892486653,4.279274760628189,2.5799966874460445,2.454261864333949
14307.laz,7.1799,5.6878,1.2623,4089,3258,0.983020964215672,0.9621672287355237,1.1977901605545693,2.3987240577650604,2.8335574013571287,4.215541161308811,2.989812073686398,3.986409401134151,3.4062526238366115,3.59694887150507
14308.laz,6.3356,3.8481,1.6464,2510,1387,0.9941348555732996,0.9860183934090578,0.9998568991526107,1.3144099615317453,1.3009554453357426,1.3372806362106775,2.1016252310143146,2.5696736078819713,1.923335698951841,2.8602421624334586
14309.laz,7.6411,3.9697,1.9249,4859,1661,0.9999189370664936,0.986559401574342,0.9634823696759326,0.9702283225124276,2.248760252980283,3.185197647595763,4.002678855832081,4.887718311787496,5.057914452705873,4.147927935781555
14310.laz,5.7046,3.3504,1.7027,1073,420,0.9995415002093281,0.9995256892936492,0.9961344835095797,0.9860808932991837,2.1297171602345615,3.343574669700321,2.927272531606126,1.861821613913314,1.7333390151350654,0.975119064940866
14311.laz,7.2985,3.3232,2.1962,4113,315,0.9953536649020126,0.9963165195589622,0.8674140587310477,0.9444339905831343,1.1165097960908668,0.985909442028652,1.641717835187792,2.9098522758218595,4.218373010717186,3.0644393405592143
14312.laz,6.7138,5.8476,1.1481,12151,19718,0.9972603311570594,0.9809269382006963,2.2253501896718473,2.1624919177998834,1.7265832873255418,2.4199439012802992,2.4631416832954955,2.7557866242850126,2.8925750648686392,2.8315649225720536
14313.laz,7.369,3.942,1.8694,11825,2618,0.9969355079285306,0.9724072992333443,1.1797794089180396,1.6982469538828386,4.4629464623529715,3.81359125924089,2.2976997481933625,4.126900998365304,4.2487611455852985,3.1025328221868946
14314.laz,7.0033,3.9544,1.771,1433,1212,0.9976227470599999,0.9988692634277351,0.9426831892554923,0.9238422284571813,3.1164669255555255,2.1624970138320245,2.2139146947865367,3.0049119586368946,1.959102675238276,2.359389703675024
14315.laz,6.3379,3.5214,1.7998,1065,269,0.9995256892936492,0.9438767571287909,0.99997892327149,0.9801161542527762,0.8897006746992595,0.9902814044242308,0.9865446300055644,1.8882423969339635,3.761616177451696,3.3195155280686577
14317.laz,6.0354,3.8514,1.5671,1528,349,0.954434002924965,0.8631205685666311,0.9852281360342515,2.035778905769372,0.9839866005586037,2.57574045305127,3.4051784032914982,1.4091115014282458,1.6459798836381627,1.9432503166981316
14318.laz,5.4771,4.8252,1.1351,3541,10506,0.96309935203067,0.85993057805714,0.9860029065354764,1.4180111710095453,1.6309464125756798,2.1091379270064246,2.9472808652962885,3.1403096511347917,1.4971731239412998,2.4855646988702262
14319.laz,6.2765,4.5092,1.3919,203849,64568,0.9375619762119206,0.9847535147722073,1.589451918393697,2.0612327750067423,1.9519716106787106,1.598161364055968,2.18504626374374,2.4410469524445872,2.718951380971412,2.335923135836101
14320.laz,0.0,7.009,0.0,0,5075,0.9476634788607476,0.9998484829291058,0.8437582063121659,1.6664928416812732,2.777249461227379,4.1030488428125995,3.9136459128531405,2.7561501119913,2.584100362147502,0.9323608839762941
14321.laz,5.5487,3.7491,1.48,6441,7131,0.976020648236615,0.9992377182710623,0.9999924729715775,0.6173106544855739,0.9987774546216327,0.9684610087601623,0.9974528177202958,0.9497418438927921,1.9518977891436433,3.277693616763668
14322.laz,6.8819,5.3558,1.2849,2020,3730,0.9369429873907418,0.8672816222000259,0.9781369137855249,2.5021454209304395,1.9175188395649099,0.9984895394950686,3.2488204733225703,3.6839498623139426,3.5849337899380274,3.566909006040883
14323.laz,6.4383,5.9739,1.0777,1430,4891,0.8680403986166402,0.9989725613141186,0.986413135577306,1.9069271519253326,2.440981335175602,2.2512019023957794,2.897431080637414,3.7082975884453435,4.7716881330213345,3.7991153213558766
14324.laz,6.7033,3.5185,1.9052,4750,6651,0.9408992430962484,0.9161115163328516,0.8468273684715143,0.9995491108252484,0.6104882413299181,0.9804190303660398,0.9436885337095199,1.8685100305290565,4.207768610394708,2.9782026670379382
14325.laz,7.1446,3.3339,2.143,1977,368,0.9328330312384983,0.9147088431405325,0.998674670095595,0.9994110647387552,1.516136482133553,3.3729644134068293,3.2002681948477565,3.3182619889427376,3.411590955654654,2.9742624660585304
14326.laz,6.7476,3.4582,1.9512,3017,2878,0.7845403626042124,0.9987636242791152,0.9678186756762158,0.8236165431592911,0.9910760598382222,2.475048173244134,2.0063593777626285,3.0456908048312363,3.422937763887686,3.358891720788348
14327.laz,6.9503,3.9453,1.7617,17168,5233,0.998740307339071,0.9997675622940403,0.9954250006137862,1.8048336407757544,1.5911603511007946,2.2557742886069687,3.368928399780607,3.32376901027185,3.149238712820422,2.774912234265044
14328.laz,5.687,3.4172,1.6642,1851,851,0.7676515870125797,0.9303639934571236,1.272769613052608,1.0829597174808239,0.9618171403625457,1.3675924742387278,0.9798687566511527,0.9395263129669763,2.7124646781332697,2.632938334625535
14329.laz,6.9488,3.8225,1.8179,5326,949,0.9957866447091004,0.7335379291086666,1.6875345209497592,1.984113792197765,3.125622847755624,3.6440280096657545,1.7494978825309688,2.606683763504098,3.663169294438261,2.695319191284009
14330.laz,7.8678,4.6832,1.68,6596,1348,0.999915873850481,0.9973487979180449,0.9512449244411171,1.5269189447988492,1.8603080754991426,3.381766543375537,4.319943593039784,4.616039049259446,3.5832948211226996,1.8730095523675347
14331.laz,7.9174,4.4961,1.7609,6442,941,0.998941721307177,1.9626022245137646,0.8287115550447426,1.3890916981326753,2.88745125908648,2.182814282765026,2.7500519890422197,4.562912657179146,4.94074706657503,3.7781357094258756
14332.laz,7.2359,4.5647,1.5852,2956,3750,0.9973685091819007,0.9948773229127701,0.9693972933656398,0.9845674895360979,0.9939253327719025,1.8363410742565582,4.012087719097871,4.311632557693562,4.862505385655829,3.518948084579881
14333.laz,7.355,3.8005,1.9353,2230,1003,0.9793598826353427,0.9981654173597204,0.9939141323272764,1.0283649232954797,2.735537797068625,4.025460959740663,4.684695481284807,4.149347915712299,2.8759489396452804,1.7798240446226299
14334.laz,7.8998,4.1658,1.8963,2891,425,0.9956440031235009,0.9278435849078591,0.7565818374156771,1.2658400011608348,1.3713684656588359,2.1567707268405214,4.053185136028526,4.859534403172176,3.3891139089257347,2.513927890145486
14335.laz,6.1298,4.7002,1.3041,730,519,0.52033461578576,0.9816649485370993,0.9970229471810964,1.1712791573109858,1.7002303025896854,1.8465284490420961,3.166684120144212,3.1447926596752716,3.4200973009542355,2.6427201524348445
14336.laz,6.4767,4.4445,1.4572,81969,41182,0.9947699717378286,0.9982138984441984,2.9305702066331993,2.779064428047991,2.188480494774656,2.2441955689999404,2.670307025300001,2.772327166691188,2.018334395861482,1.4775301964830903
14337.laz,7.621,3.2935,2.3139,5205,710,0.9968716460774982,0.8616231965681967,0.9993792314928372,0.997133827932335,2.989031431018746,2.5307971070212787,2.6699565287252844,2.9554148446807615,3.6231918158857397,3.837529122183812
14338.laz,7.3028,3.0966,2.3583,4048,566,0.6067293172263869,0.9451563840519592,0.7805849322915902,0.9999927301715085,0.9504170228639928,1.653698489759916,3.273480753847068,3.867053076512097,4.255557517724742,3.768530868269492
14339.laz,7.9745,3.5477,2.2478,4137,3112,0.996003027585197,0.828055725379504,0.9918207974218425,0.9920366649222822,0.9793783879141233,0.9980692551690175,1.9516927481169686,3.7382003595561812,4.6848451498651995,3.2184367932028257
14340.laz,7.0492,3.4672,2.0331,49062,13629,0.9756105925815567,0.9797743504051741,0.9994566343366676,0.9989138387328758,0.9983798198746247,0.9998843022401279,0.9997338958197888,4.157168730868081,3.0697562801104037,3.56609042052905
14341.laz,6.8125,3.47,1.9632,3652,455,0.898816907761663,0.9739271662085498,0.9991802351145687,0.9279262619599757,0.9997043891910931,0.9233388889944429,0.95466573990163,1.3370772564316569,3.7361624221592025,3.473108305394523
14342.laz,6.7093,2.8351,2.3665,4517,4318,0.9885833760568118,0.23388599617290132,0.9075941654188296,0.5290474904830526,1.327450202883838,2.529518589287601,3.635195346964927,3.262879838713583,2.7079689831801557,2.499927854734249
14343.laz,6.556,3.8895,1.6856,5735,3061,0.8850156859382736,0.9673549198971394,0.9942510062171316,0.9998513690015975,0.9973380468227168,0.9995573041579419,0.9995633533728209,1.8072365971408493,3.6746142892116223,3.6876403044684296
14345.laz,6.9764,3.1672,2.2027,6956,3110,0.8098234647160448,0.9868689986778636,0.7781986999620034,0.9088793593711341,0.9055588179987256,0.9738473791063228,0.9904486146667812,3.2403798917477924,4.443767695834866,3.397406198528655
14346.laz,7.6357,3.5015,2.1807,13399,5884,0.9986359641585719,0.999245357416837,0.9686258457313754,0.9970229471810964,0.9933474241938675,1.2471690553346855,4.832299824139641,3.8053766129325477,3.064517873044734,2.478123506329592
14347.laz,4.3968,3.7356,1.177,453,222,0.9218764863469129,0.9932338197397066,0.9522656254366643,0.9990797181805819,0.8631205685666311,0.0,0.9953784388202258,0.9677884628267678,0.0,0.8256265261578954
14348.laz,7.7807,4.5903,1.695,3795,521,0.7732266742876345,0.9892908846152851,2.010410142032686,2.5945925860007946,1.547092120661135,1.9143934923734394,1.7773721001782752,2.8402539276433187,4.696599270925439,3.6701037223553374
14349.laz,0.0,8.9977,0.0,0,11479,0.8885427931392714,0.8604605484267929,1.627047023216837,4.907961979436447,4.541965590048539,4.546195087404617,4.833374676903116,4.364775258993141,4.180439914901637,2.850469339525747
14350.laz,7.357,3.8889,1.8918,10529,11167,0.9849861837017604,0.991474622377941,0.9611984250122657,1.5647406472929442,3.202356783040561,2.9536898643971297,3.189797165323312,2.6256398324961494,3.709773768879759,3.01007257453092
14351.laz,6.447,3.4038,1.8941,1243,232,0.9299429352091801,0.9575534837147484,0.9998900524545516,0.995252549439679,0.9948631079048572,0.9903070204513954,0.8112781244591328,2.5116644540402113,3.61724023359532,2.073693395114506
14352.laz,7.9873,6.0266,1.3253,14334,6841,1.2919222989166919,1.410135608553321,2.5701393597877025,2.9486839734551307,3.4349797401084645,4.2016887728549825,3.617523068688562,3.862778411531717,3.3741402206322237,2.6002555928123177
14353.laz,6.6156,3.9832,1.6609,49582,64789,0.9999548026296041,0.9999031780634607,0.8659994860108947,0.9842889119107039,0.8371191905509453,0.9827025591668415,1.1821247499357437,2.2876948907725256,3.8087891620845125,1.754205530307443
14354.laz,7.2111,3.5779,2.0155,10469,4623,0.9994193899244757,0.9766967702451353,0.9999207396935299,0.9914630975802732,0.843688542428336,1.2868995285995177,2.076651930987191,3.3456318711824076,4.260388379321607,3.6316726918376605
14355.laz,5.5022,5.6492,0.974,624,5276,0.9990873551919889,0.9898327433607779,1.7057691264121198,1.9694855546703283,1.9219674634016497,2.1185004561271743,2.3818460827643033,1.8436656974435013,2.397583407624449,1.2247083872970779
14356.laz,5.1336,3.4059,1.5073,1531,953,0.9848061149960693,0.9999609994582279,0.9965663713274552,0.9970056099733637,0.9984106071774145,0.9475615595071798,0.9993375041688846,0.9631672450918831,2.058478175691919,3.300167306247783
14357.laz,6.7537,3.6919,1.8294,2575,1627,0.9848583195101617,0.9885752377875371,0.7970915102286364,0.9973256795690416,0.8837381847473365,3.203914095496942,3.1692427831941297,2.8948179827335836,4.32606702706677,3.318571362104506
14358.laz,6.162,4.4768,1.3764,4703,3067,0.8799208063520595,0.9967916319816367,1.5708307422150132,0.9870957176850429,1.8535131059000438,3.3074817585628886,2.948455936732088,3.284445304718955,3.4616998801511185,2.842134250147297
14359.laz,5.1188,4.1591,1.2307,1915,843,0.9997035896483674,0.9154450354498175,0.9999841003731536,0.9795723866219921,1.0733630845765587,0.9949285701646238,0.9998035649387036,0.9991983542636397,1.5120611130085428,1.3952761963561509
14360.laz,7.5082,5.538,1.3558,7280,2594,1.4241517810236062,4.1505012682556925,2.6227922589038766,2.619495289467753,4.001262247832437,3.26532866832086,4.586989519016084,4.7824201357057925,4.38421202210869,3.747425123213905
14361.laz,5.6923,3.3018,1.724,2400,2544,0.9995661486315025,0.9748197781860376,0.8817076979761777,0.9982213891561479,0.9947903863182579,0.9999777360731134,0.9984986144594438,0.999792765854127,1.4192443680787952,2.5576051565313205
14362.laz,7.2216,5.013,1.4406,3395,2673,0.9484880760741912,0.59685015365585,1.5966415059674048,2.0994611277441773,0.9928767494286805,0.9817659811168656,4.168219997868587,3.816915914457877,2.906726164367223,3.3989488019874656
14363.laz,7.4604,3.3229,2.2452,12761,1138,0.9893755831922303,0.8850472321260393,0.9831870418262918,0.9982401682845503,1.3602590633975238,2.4906481648558096,1.2279198448291186,2.860643753869229,3.773889024620534,3.3766839075948085
14364.laz,6.9749,7.4209,0.9399,2495,14453,0.9616056224637556,1.8088092033627623,3.4421688173136635,1.4699490042196477,3.2535828553415738,3.215876997202837,3.8375482825724068,4.315206729102667,3.7122593269189776,1.8059933631388272
14365.laz,7.0432,4.1421,1.7004,2010,816,0.967858073214473,0.955664596682711,0.9997431860710851,0.8865408928220898,0.9501866467511052,2.1523685281508773,3.605634833071899,3.928769514081326,4.480094178705862,3.3453306601781425
14366.laz,0.0,7.0771,0.0,0,17053,1.525224305698452,1.9100761573053577,2.103926655689181,2.44253575774666,1.7118292074642343,0.9974418106489847,0.9829840769503786,2.7319811367422844,2.8670376473199894,1.938846794992464
14367.laz,6.6335,3.1044,2.1368,10984,5944,0.5687696442733713,0.9751995661825911,0.7337836973146528,0.9981984184344146,0.9966839906570211,0.999329232107277,2.419623263145134,2.6027544554901487,3.3867089693783257,1.548113617055319
14368.laz,6.601,3.7099,1.7793,2471,1201,0.8904916402194913,0.9914428587742818,0.9997901874130606,0.9378152393208244,0.8095432264543627,0.9942230305758529,1.3791675204544254,3.464493291762201,3.4904852950169647,2.89526185663242
14369.laz,6.6345,4.5854,1.4469,11773,10260,0.9333394166136594,1.5866832606892107,1.5409434400476518,0.9895131359554447,1.7223243400480173,1.6956779248380316,1.610032171586091,1.483693018117678,2.373638405969602,2.2395657781140925
14370.laz,8.4708,3.2485,2.6076,21551,2577,0.989810322709586,0.9896094605660333,0.9925270159830354,0.99875225565039,2.84186739193936,4.882618645963904,5.285915980618787,5.636980238173638,4.775946607540296,4.077692172090687
14371.laz,5.7287,3.5386,1.6189,10447,19419,0.995773840544967,0.9969812691973502,0.9538000134624256,0.9999732886465225,1.9756711560679407,1.9879566898875016,1.7412198404584531,0.9940587121044906,1.475480501211342,0.9448165143824627
14372.laz,6.3418,3.4699,1.8277,2006,2447,0.9593160320543777,0.9363914014935142,0.9891303248400077,0.7448423974714384,1.5360485008483822,0.9994584816743769,2.9196978667186344,4.236212301475117,2.825092220458486,1.955264455147425
14373.laz,8.6061,4.9302,1.7456,6711,6002,0.9802664702716783,1.9884444565428854,2.0934988118874163,3.0666526132253042,2.3671194201386356,4.071960738506776,5.442045479616037,4.455903563847802,3.747812492334874,2.3515477024460263
14374.laz,7.3815,3.5242,2.0945,8009,1668,0.9643337748594787,0.9996216598529407,0.935961892989422,0.8782889882906703,0.7998199618203365,0.27950554563667995,2.5408093327137773,3.0841963716149263,3.989632230651198,3.7436621653320064
14375.laz,7.9006,3.7319,2.1171,4997,969,0.9969675224572907,0.9728631890918192,0.9721046965285812,2.320255870712206,2.8989391592982803,3.3990917784397077,3.828272365138122,4.050048534857188,3.2712025346184923,2.840623685603257
14376.laz,5.9734,3.5351,1.6897,2547,2504,0.7950402793845223,0.9956156427297898,0.9981057338741275,0.9863848909019117,0.9970396953866802,0.9397786729118834,2.1794749102852453,2.530401069584608,3.067823351196914,2.1983992658101092
14377.laz,7.7717,4.8936,1.5881,7442,1795,0.9966557377891417,0.9738354819891416,0.976020648236615,0.9927111039883808,1.7686540720194415,2.6102130764757834,4.148444720724707,3.401361504182562,2.6798540087818172,1.7822201186492659
14378.laz,0.0,7.6387,0.0,0,9525,0.9991249430255706,0.9068801718670695,1.9411003781177663,2.534373210972043,3.533702126154676,3.138243420977041,2.7186578777534707,4.30513756720043,2.7196564438903152,2.7080795390131502
14379.laz,5.0551,4.0467,1.2492,1303,647,0.9979000547575732,0.9810860414118381,0.873089548843259,0.6562267928205407,0.9998844148717587,0.9973308430460007,1.3947990317367445,1.5095249379681102,1.2807426228333185,2.124187053550715
14380.laz,6.514,3.2384,2.0115,2987,280,0.6581912658132186,0.5681147021801115,0.9998182469603429,0.7743448125418572,0.9795273662640407,0.8992140950457247,2.367006410646482,3.0531137877764736,4.150256141315398,2.6330696267544385
14381.laz,7.7764,3.4331,2.2651,5233,865,0.9977123207563895,0.9872799258273991,0.5008024688653857,0.6568871346605055,1.9106303050103173,3.558562094916797,4.147843913231094,3.5931766474974847,3.3298447238101825,3.6838766527542477
14382.laz,8.6273,4.5453,1.8981,36381,11886,0.9652461044145894,1.811066449170417,1.4399308766002106,2.1502278696163724,1.7282825923618357,3.7301412673928707,5.123605323615276,4.966179611681068,3.7773397072086894,2.709026541097253
14383.laz,4.6206,3.9682,1.1644,222,100,0.9852281360342515,0.9886994082884974,0.8631205685666311,0.954434002924965,0.9090221560878149,0.8631205685666311,0.8212809417449864,0.8631205685666311,1.6158045319402516,0.9967916319816367
14384.laz,8.0947,3.5555,2.2767,6729,1404,0.9973014967764718,0.9394350083871685,1.7977115649565372,1.895316870212897,2.8284618801838723,3.687577641795247,4.789171821562897,5.137533203679658,3.686215549978631,1.0136200862728078
14385.laz,6.4631,3.9855,1.6217,809,2379,0.9734175081574921,0.8987057049443352,1.4261582120063248,1.002126419633431,2.208982588997678,2.4403516548295494,2.0694058285298724,2.7330416974031904,2.955049145149311,3.275872634638498
14386.laz,6.1373,3.5641,1.722,3533,934,0.9930554830121975,0.9677402895384065,0.9966248606797898,0.9987054152282642,0.693127415328288,0.9380205673779887,0.9873222804427597,0.9856295993895994,2.8769906162905086,1.9965046456910014
14387.laz,6.4404,3.7189,1.7318,7280,3284,0.9941763636975265,1.6724105475932114,0.9915017866855546,1.058208231756034,0.999981158618604,0.9974163820804768,1.433178063033896,2.154036590731497,3.0704262561487514,3.9624246766887197
14388.laz,6.782,3.6862,1.8398,8966,7830,0.9995090461828581,0.9930905461110526,0.9947327516693164,0.9979601712357685,0.9997463864009528,1.4901226564161287,2.0777251403188792,2.8477059574859647,3.315268539872562,1.857106448203772
14389.laz,5.6817,3.5151,1.6164,1222,458,0.8712534735616516,0.9508196372040086,0.8352767572972767,0.9757256542959977,0.9910760598382222,0.9558398699876869,1.9470660303603702,1.8626415544637662,1.8745294844101272,0.8325582396745668
14390.laz,6.3751,3.7884,1.6828,8657,2444,0.9940302114769566,0.999296701018486,0.9999171451452609,0.99498482818597,2.154656426201925,2.2430804644852484,2.087133403140814,1.8832555770468493,1.8969635350664886,1.9535310792039167
14391.laz,6.896,3.7524,1.8377,4050,2423,0.7701976823573772,0.9989034195746064,0.9897525351939974,0.8733478694531565,0.9933204216387918,0.9879935196171046,0.99819587904281,3.5307860967695412,4.048422328407217,3.0824571042358664
14392.laz,8.1606,5.8137,1.4037,4637,2352,0.6743988870714471,0.9705123810496529,0.9998439936153068,1.6687994319659347,1.4352611257217585,2.308525252510156,3.3705759253391046,5.3165403654110746,5.000611583523589,3.27176788123155
14393.laz,7.0883,3.798,1.8663,4481,1162,0.9977092494493172,0.9950807360139043,1.666986946134208,1.3307746326276875,1.2380661565294708,0.9861632506257101,0.9874051239338871,2.8394323520740707,3.5531310147026964,3.4687184364234485
14394.laz,7.0119,4.4129,1.5889,15858,7879,0.9998574732967067,0.9959530874060377,0.9445138362341984,0.9932251537327479,0.9981640754758138,2.102068949624691,4.0919831759244785,4.208736556062605,4.258778788044511,3.147805157084225
14395.laz,0.0,8.0974,0.0,0,610265,0.9957921029042608,0.999803680241519,2.813688403324315,1.4671175494389472,2.455236750456873,3.561390733484157,4.394415649973004,3.927487942278861,3.9303325454267375,2.795689096149963
14396.laz,8.1733,4.7623,1.7162,28890,19294,0.9785961724420027,0.9819736555823786,2.6814751276289566,3.2350062226821428,4.544702921710317,4.047256619786108,4.234493874795834,3.8576302002997767,4.247598236636216,2.465461565541284
14397.laz,6.5648,3.4809,1.8859,2604,539,1.0,0.7142678314552157,0.9904799742690307,0.9958085250705626,2.461187754319026,0.9905991589980911,2.02229968539959,2.286352886996603,3.2612991221824674,2.5687331884145914
14398.laz,7.2772,3.5054,2.076,6144,1277,0.9960115235485286,0.8843507645372041,0.9999772329467561,0.9998808216664796,0.8713048638179937,1.7072245465524827,3.043746254010494,4.565966868931339,4.464317019528336,3.24892162777691
14399.laz,7.3453,3.8952,1.8857,6800,4869,0.9686651896300854,0.9976218759517242,0.9871619669556428,0.9958269063289604,2.9359104746019398,3.4439614751307004,1.4815713920920492,4.11582235516254,3.3385162430084883,3.054089888208246
14400.laz,7.6857,3.9283,1.9565,5757,787,0.7536105128780357,0.9861870641588508,0.999962664782203,1.3817239848218577,0.9997453263037811,1.8430620055660092,1.7146533084172884,2.0363632423036244,4.172496805649282,3.115556038782771
14402.laz,8.165,5.9133,1.3808,4101,1083,0.9995623404632306,1.7916245663689576,3.2624180126983675,3.0803169946242854,3.942377194022705,3.7279076470960972,4.744108696072957,4.166768171732713,3.7178105991844284,0.9590965546738307
14403.laz,7.1118,3.557,1.9994,5580,1467,0.9988042969684079,0.9919170487429662,0.9916178297881032,0.9868557800901883,0.9984346416235255,1.3252188705845385,1.9526719985671774,3.80884718358394,2.400954653506071,2.667572673937778
14404.laz,5.8575,2.7817,2.1057,356,110,0.6593758812786993,0.8631205685666311,0.9861260846302382,0.9477073729342067,0.9580420222262997,1.3770790395972423,3.3342627943701078,2.1332149280254233,2.6100635408770727,2.242073937649676
14405.laz,6.3541,3.6761,1.7285,2434,603,0.9456603046006401,0.996263283160695,0.445693177722561,0.9969562518473083,0.9985399016236054,0.9986141329371139,1.5847453741006883,2.768086380149988,3.4445974077442285,2.2039246877074277
14406.laz,7.7864,3.8328,2.0315,30548,20898,0.6973959779277638,0.9396308748628258,0.960664497402315,0.9994527293321108,1.9468198633105909,3.709201314883828,3.9144140237735647,2.9300772607444534,2.9221422977143603,2.1842446563453186
14407.laz,0.0,6.6755,0.0,0,21434,0.9576381411982652,0.9979504110535258,0.9927647291897382,1.0203919050107035,1.4354497322572792,3.4430596798857884,2.596996730645591,1.6431446388047157,3.828952797662828,3.3437113499882156
14408.laz,9.2686,4.4928,2.063,22547,11774,0.9997488844677042,1.8603567921464974,2.808190965555705,2.944638311827983,3.7358410425926007,4.924480129962524,4.611447119057227,5.0551687582389375,3.7947576677324717,1.412033336039568
14409.laz,6.563,4.0312,1.6281,59989,106560,1.1152421147794858,0.9943681769768105,0.8044094904521076,0.9668469502461952,0.9993647603220017,1.3597845484502467,2.6748867771572375,2.5042568984812967,3.151961214261204,2.510449978863743
14410.laz,7.1222,4.35,1.6373,7138,1676,0.977694286424796,1.239250144823456,2.5633771487021635,0.9999936858953398,2.406441074936877,3.0714443775433913,2.698843719293203,3.4724151045594756,2.869322836308277,2.4047809708945085
14411.laz,7.3054,3.2183,2.2699,7055,2357,0.9996623422011706,0.9826037155898316,0.8347140442067459,1.3220433325231615,1.41086703540842,3.461127007688441,2.894900428832346,3.275517862437199,3.623889646242863,2.5301136241473214
