treeID,species,genus,dataset,data_type,tree_H,filename,fractal_dimension,split
17315,Tilia_cordata,Tilia,BlueCat_a,TLS,12.494,/train_data/17315.laz,,train
17319,Tilia_cordata,Tilia,BlueCat_a,TLS,12.39101,/train_data/17319.laz,,val
17320,Tilia_cordata,Tilia,BlueCat_a,TLS,31.074,/train_data/17320.laz,,train
17321,Tilia_cordata,Tilia,BlueCat_a,TLS,30.42401,/train_data/17321.laz,,val
17322,Tilia_cordata,Tilia,BlueCat_a,TLS,29.88199,/train_data/17322.laz,,train
17323,Tilia_cordata,Tilia,BlueCat_a,TLS,9.057006,/train_data/17323.laz,,train
17324,Tilia_cordata,Tilia,BlueCat_a,TLS,7.559997,/train_data/17324.laz,,val
17325,Tilia_cordata,Tilia,BlueCat_a,TLS,8.787995,/train_data/17325.laz,,train
17326,Tilia_cordata,Tilia,BlueCat_a,TLS,9.223999,/train_data/17326.laz,,train
17327,Tilia_cordata,Tilia,BlueCat_a,TLS,8.983994,/train_data/17327.laz,,train
17328,Tilia_cordata,Tilia,BlueCat_a,TLS,7.301011,/train_data/17328.laz,,val
17329,Tilia_cordata,Tilia,BlueCat_a,TLS,8.046997,/train_data/17329.laz,,train
17330,Tilia_cordata,Tilia,BlueCat_a,TLS,7.559997,/train_data/17330.laz,,train
17334,Tilia_cordata,Tilia,BlueCat_a,TLS,9.085007,/train_data/17334.laz,,train
17335,Tilia_cordata,Tilia,BlueCat_a,TLS,8.692994,/train_data/17335.laz,,val
17336,Tilia_cordata,Tilia,BlueCat_a,TLS,8.319001,/train_data/17336.laz,,val
17338,Tilia_cordata,Tilia,BlueCat_a,TLS,7.233993,/train_data/17338.laz,,train
17341,Tilia_cordata,Tilia,BlueCat_a,TLS,7.603988,/train_data/17341.laz,,train
17343,Tilia_cordata,Tilia,BlueCat_a,TLS,8.945999,/train_data/17343.laz,,train
17344,Tilia_cordata,Tilia,BlueCat_a,TLS,7.32399,/train_data/17344.laz,,train
17347,Tilia_cordata,Tilia,BlueCat_a,TLS,8.141998,/train_data/17347.laz,,train
17349,Tilia_cordata,Tilia,BlueCat_a,TLS,8.590988,/train_data/17349.laz,,train
17351,Tilia_cordata,Tilia,BlueCat_a,TLS,9.044006,/train_data/17351.laz,,train
17352,Tilia_cordata,Tilia,BlueCat_a,TLS,8.403991,/train_data/17352.laz,,train
17353,Tilia_cordata,Tilia,BlueCat_a,TLS,7.505005,/train_data/17353.laz,,train
17354,Tilia_cordata,Tilia,BlueCat_a,TLS,7.670013,/train_data/17354.laz,,train
17355,Tilia_cordata,Tilia,BlueCat_a,TLS,7.658997,/train_data/17355.laz,,train
17356,Tilia_cordata,Tilia,BlueCat_a,TLS,7.229004,/train_data/17356.laz,,train
17357,Tilia_cordata,Tilia,BlueCat_a,TLS,9.231994,/train_data/17357.laz,,train
17359,Tilia_cordata,Tilia,BlueCat_a,TLS,2.796997,/train_data/17359.laz,,train
17360,Tilia_cordata,Tilia,BlueCat_a,TLS,4.290008,/train_data/17360.laz,,train
17361,Tilia_cordata,Tilia,BlueCat_a,TLS,4.067993,/train_data/17361.laz,,val
17362,Tilia_cordata,Tilia,BlueCat_a,TLS,2.636994,/train_data/17362.laz,,train
17363,Tilia_cordata,Tilia,BlueCat_a,TLS,2.703995,/train_data/17363.laz,,train
17364,Tilia_cordata,Tilia,BlueCat_a,TLS,3.620011,/train_data/17364.laz,,train
17365,Tilia_cordata,Tilia,BlueCat_a,TLS,3.814988,/train_data/17365.laz,,train
17366,Tilia_cordata,Tilia,BlueCat_a,TLS,2.617996,/train_data/17366.laz,,train
17367,Tilia_cordata,Tilia,BlueCat_a,TLS,2.957001,/train_data/17367.laz,,train
17368,Tilia_cordata,Tilia,BlueCat_a,TLS,3.832001,/train_data/17368.laz,,train
17369,Tilia_cordata,Tilia,BlueCat_a,TLS,3.266999,/train_data/17369.laz,,train
17370,Tilia_cordata,Tilia,BlueCat_a,TLS,2.957001,/train_data/17370.laz,,val
17371,Tilia_cordata,Tilia,BlueCat_a,TLS,4.805008,/train_data/17371.laz,,train
17372,Tilia_cordata,Tilia,BlueCat_a,TLS,3.126007,/train_data/17372.laz,,train
17373,Tilia_cordata,Tilia,BlueCat_a,TLS,4.182999,/train_data/17373.laz,,train
17374,Tilia_cordata,Tilia,BlueCat_a,TLS,2.994003,/train_data/17374.laz,,train
17375,Tilia_cordata,Tilia,BlueCat_a,TLS,4.227996,/train_data/17375.laz,,train
17376,Tilia_cordata,Tilia,BlueCat_a,TLS,2.626999,/train_data/17376.laz,,train
17377,Tilia_cordata,Tilia,BlueCat_a,TLS,2.951996,/train_data/17377.laz,,train
17378,Tilia_cordata,Tilia,BlueCat_a,TLS,2.768006,/train_data/17378.laz,,train
17379,Tilia_cordata,Tilia,BlueCat_a,TLS,3.860993,/train_data/17379.laz,,val
17380,Tilia_cordata,Tilia,BlueCat_a,TLS,3.039994,/train_data/17380.laz,,train
17381,Tilia_cordata,Tilia,BlueCat_a,TLS,3.074005,/train_data/17381.laz,,val
17382,Tilia_cordata,Tilia,BlueCat_a,TLS,3.994003,/train_data/17382.laz,,train
17383,Tilia_cordata,Tilia,BlueCat_a,TLS,2.726013,/train_data/17383.laz,,train
17385,Tilia_cordata,Tilia,BlueCat_a,TLS,3.436996,/train_data/17385.laz,,val
17386,Tilia_cordata,Tilia,BlueCat_a,TLS,4.166,/train_data/17386.laz,,train
17387,Tilia_cordata,Tilia,BlueCat_a,TLS,3.594009,/train_data/17387.laz,,train
17388,Tilia_cordata,Tilia,BlueCat_a,TLS,3.11499,/train_data/17388.laz,,train
17389,Tilia_cordata,Tilia,BlueCat_a,TLS,3.233994,/train_data/17389.laz,,train
17390,Tilia_cordata,Tilia,BlueCat_a,TLS,4.041001,/train_data/17390.laz,,val
17391,Tilia_cordata,Tilia,BlueCat_a,TLS,3.042007,/train_data/17391.laz,,val
17392,Tilia_cordata,Tilia,BlueCat_a,TLS,3.682007,/train_data/17392.laz,,val
17393,Tilia_cordata,Tilia,BlueCat_a,TLS,3.016999,/train_data/17393.laz,,val
17394,Tilia_cordata,Tilia,BlueCat_a,TLS,3.255997,/train_data/17394.laz,,val
17395,Tilia_cordata,Tilia,BlueCat_a,TLS,3.324997,/train_data/17395.laz,,train
17396,Tilia_cordata,Tilia,BlueCat_a,TLS,2.804001,/train_data/17396.laz,,val
17397,Tilia_cordata,Tilia,BlueCat_a,TLS,2.794006,/train_data/17397.laz,,train
17398,Tilia_cordata,Tilia,BlueCat_a,TLS,3.367004,/train_data/17398.laz,,train
17399,Tilia_cordata,Tilia,BlueCat_a,TLS,4.580994,/train_data/17399.laz,,val
17400,Tilia_cordata,Tilia,BlueCat_a,TLS,3.235,/train_data/17400.laz,,train
17401,Tilia_cordata,Tilia,BlueCat_a,TLS,4.093994,/train_data/17401.laz,,train
17403,Tilia_cordata,Tilia,BlueCat_a,TLS,4.456009,/train_data/17403.laz,,train
17404,Tilia_cordata,Tilia,BlueCat_a,TLS,3.669007,/train_data/17404.laz,,train
17405,Tilia_cordata,Tilia,BlueCat_a,TLS,2.915008,/train_data/17405.laz,,train
17406,Tilia_cordata,Tilia,BlueCat_a,TLS,3.626999,/train_data/17406.laz,,train
17407,Tilia_cordata,Tilia,BlueCat_a,TLS,3.603012,/train_data/17407.laz,,val
17408,Tilia_cordata,Tilia,BlueCat_a,TLS,4.113998,/train_data/17408.laz,,val
17409,Tilia_cordata,Tilia,BlueCat_a,TLS,3.561005,/train_data/17409.laz,,train
17410,Tilia_cordata,Tilia,BlueCat_a,TLS,3.343994,/train_data/17410.laz,,train
17411,Tilia_cordata,Tilia,BlueCat_a,TLS,2.778,/train_data/17411.laz,,train
17413,Tilia_cordata,Tilia,BlueCat_a,TLS,3.817993,/train_data/17413.laz,,train
17414,Tilia_cordata,Tilia,BlueCat_a,TLS,3.952987,/train_data/17414.laz,,train
17415,Tilia_cordata,Tilia,BlueCat_a,TLS,4.018006,/train_data/17415.laz,,train
17416,Tilia_cordata,Tilia,BlueCat_a,TLS,4.059006,/train_data/17416.laz,,train
17417,Tilia_cordata,Tilia,BlueCat_a,TLS,3.886993,/train_data/17417.laz,,train
17418,Tilia_cordata,Tilia,BlueCat_a,TLS,3.070007,/train_data/17418.laz,,train
17419,Tilia_cordata,Tilia,BlueCat_a,TLS,2.662003,/train_data/17419.laz,,train
17420,Tilia_cordata,Tilia,BlueCat_a,TLS,2.626007,/train_data/17420.laz,,train
17421,Tilia_cordata,Tilia,BlueCat_a,TLS,2.831009,/train_data/17421.laz,,train
17422,Tilia_cordata,Tilia,BlueCat_a,TLS,3.945999,/train_data/17422.laz,,train
17423,Tilia_cordata,Tilia,BlueCat_a,TLS,3.003006,/train_data/17423.laz,,train
17425,Tilia_cordata,Tilia,BlueCat_a,TLS,3.044998,/train_data/17425.laz,,train
17426,Tilia_cordata,Tilia,BlueCat_a,TLS,3.731003,/train_data/17426.laz,,val
17427,Tilia_cordata,Tilia,BlueCat_a,TLS,3.634995,/train_data/17427.laz,,train
17428,Tilia_cordata,Tilia,BlueCat_a,TLS,3.241989,/train_data/17428.laz,,train
17429,Tilia_cordata,Tilia,BlueCat_a,TLS,3.57399,/train_data/17429.laz,,train
17430,Tilia_cordata,Tilia,BlueCat_a,TLS,3.181,/train_data/17430.laz,,val
17431,Tilia_cordata,Tilia,BlueCat_a,TLS,4.162994,/train_data/17431.laz,,train
17432,Tilia_cordata,Tilia,BlueCat_a,TLS,3.358002,/train_data/17432.laz,,train
17433,Tilia_cordata,Tilia,BlueCat_a,TLS,3.32399,/train_data/17433.laz,,train
17434,Tilia_cordata,Tilia,BlueCat_a,TLS,2.868011,/train_data/17434.laz,,train
17435,Tilia_cordata,Tilia,BlueCat_a,TLS,3.794998,/train_data/17435.laz,,train
17436,Tilia_cordata,Tilia,BlueCat_a,TLS,3.238998,/train_data/17436.laz,,train
17437,Tilia_cordata,Tilia,BlueCat_a,TLS,3.076004,/train_data/17437.laz,,train
17438,Tilia_cordata,Tilia,BlueCat_a,TLS,2.699006,/train_data/17438.laz,,val
17439,Tilia_cordata,Tilia,BlueCat_a,TLS,3.291992,/train_data/17439.laz,,train
17440,Tilia_cordata,Tilia,BlueCat_a,TLS,3.960999,/train_data/17440.laz,,val
17441,Tilia_cordata,Tilia,BlueCat_a,TLS,2.763993,/train_data/17441.laz,,train
17442,Tilia_cordata,Tilia,BlueCat_a,TLS,3.802994,/train_data/17442.laz,,train
17443,Tilia_cordata,Tilia,BlueCat_a,TLS,3.681,/train_data/17443.laz,,train
17444,Tilia_cordata,Tilia,BlueCat_a,TLS,2.936997,/train_data/17444.laz,,train
17445,Tilia_cordata,Tilia,BlueCat_a,TLS,4.341004,/train_data/17445.laz,,train
17446,Tilia_cordata,Tilia,BlueCat_a,TLS,2.789993,/train_data/17446.laz,,train
17447,Tilia_cordata,Tilia,BlueCat_a,TLS,2.994003,/train_data/17447.laz,,val
17448,Tilia_cordata,Tilia,BlueCat_a,TLS,3.722,/train_data/17448.laz,,train
17449,Tilia_cordata,Tilia,BlueCat_a,TLS,4.022995,/train_data/17449.laz,,train
17450,Tilia_cordata,Tilia,BlueCat_a,TLS,2.842987,/train_data/17450.laz,,val
17451,Tilia_cordata,Tilia,BlueCat_a,TLS,4.136993,/train_data/17451.laz,,train
17452,Tilia_cordata,Tilia,BlueCat_a,TLS,2.686997,/train_data/17452.laz,,train
17453,Tilia_cordata,Tilia,BlueCat_a,TLS,4.300994,/train_data/17453.laz,,train
17454,Tilia_cordata,Tilia,BlueCat_a,TLS,4.17601,/train_data/17454.laz,,train
17455,Tilia_cordata,Tilia,BlueCat_a,TLS,3.274002,/train_data/17455.laz,,train
17456,Tilia_cordata,Tilia,BlueCat_a,TLS,2.692993,/train_data/17456.laz,,train
17457,Tilia_cordata,Tilia,BlueCat_a,TLS,4.830001,/train_data/17457.laz,,train
17458,Tilia_cordata,Tilia,BlueCat_a,TLS,3.811005,/train_data/17458.laz,,val
17459,Tilia_cordata,Tilia,BlueCat_a,TLS,3.583008,/train_data/17459.laz,,train
17460,Tilia_cordata,Tilia,BlueCat_a,TLS,4.552993,/train_data/17460.laz,,val
17461,Tilia_cordata,Tilia,BlueCat_a,TLS,4.343994,/train_data/17461.laz,,train
17462,Tilia_cordata,Tilia,BlueCat_a,TLS,4.552002,/train_data/17462.laz,,val
17463,Tilia_cordata,Tilia,BlueCat_a,TLS,3.044006,/train_data/17463.laz,,train
17464,Tilia_cordata,Tilia,BlueCat_a,TLS,4.334992,/train_data/17464.laz,,train
17465,Tilia_cordata,Tilia,BlueCat_a,TLS,2.860001,/train_data/17465.laz,,train
17466,Tilia_cordata,Tilia,BlueCat_a,TLS,3.565002,/train_data/17466.laz,,train
17467,Tilia_cordata,Tilia,BlueCat_a,TLS,3.475006,/train_data/17467.laz,,val
17468,Tilia_cordata,Tilia,BlueCat_a,TLS,3.178986,/train_data/17468.laz,,train
17470,Tilia_cordata,Tilia,BlueCat_a,TLS,2.802002,/train_data/17470.laz,,train
17471,Tilia_cordata,Tilia,BlueCat_a,TLS,2.761001,/train_data/17471.laz,,train
17472,Tilia_cordata,Tilia,BlueCat_a,TLS,4.783996,/train_data/17472.laz,,train
17473,Tilia_cordata,Tilia,BlueCat_a,TLS,3.151993,/train_data/17473.laz,,train
17474,Tilia_cordata,Tilia,BlueCat_a,TLS,2.865006,/train_data/17474.laz,,train
17476,Tilia_cordata,Tilia,BlueCat_a,TLS,2.612992,/train_data/17476.laz,,train
17477,Tilia_cordata,Tilia,BlueCat_a,TLS,3.936996,/train_data/17477.laz,,train
17479,Tilia_cordata,Tilia,BlueCat_a,TLS,2.934998,/train_data/17479.laz,,val
17480,Tilia_cordata,Tilia,BlueCat_a,TLS,3.346008,/train_data/17480.laz,,train
17481,Tilia_cordata,Tilia,BlueCat_a,TLS,2.957001,/train_data/17481.laz,,train
17482,Tilia_cordata,Tilia,BlueCat_a,TLS,2.810013,/train_data/17482.laz,,val
17483,Tilia_cordata,Tilia,BlueCat_a,TLS,2.959991,/train_data/17483.laz,,train
17485,Tilia_cordata,Tilia,BlueCat_a,TLS,3.343003,/train_data/17485.laz,,train
17486,Tilia_cordata,Tilia,BlueCat_a,TLS,3.714997,/train_data/17486.laz,,train
17487,Tilia_cordata,Tilia,BlueCat_a,TLS,3.559006,/train_data/17487.laz,,val
17488,Tilia_cordata,Tilia,BlueCat_a,TLS,3.526993,/train_data/17488.laz,,train
17489,Tilia_cordata,Tilia,BlueCat_a,TLS,3.886001,/train_data/17489.laz,,train
17490,Tilia_cordata,Tilia,BlueCat_a,TLS,4.644012,/train_data/17490.laz,,train
17491,Tilia_cordata,Tilia,BlueCat_a,TLS,2.718002,/train_data/17491.laz,,val
17492,Tilia_cordata,Tilia,BlueCat_a,TLS,3.390991,/train_data/17492.laz,,train
17493,Tilia_cordata,Tilia,BlueCat_a,TLS,4.09201,/train_data/17493.laz,,train
17494,Tilia_cordata,Tilia,BlueCat_a,TLS,3.456985,/train_data/17494.laz,,train
17495,Tilia_cordata,Tilia,BlueCat_a,TLS,4.307999,/train_data/17495.laz,,val
17496,Tilia_cordata,Tilia,BlueCat_a,TLS,3.410996,/train_data/17496.laz,,train
17497,Tilia_cordata,Tilia,BlueCat_a,TLS,4.781998,/train_data/17497.laz,,train
17498,Tilia_cordata,Tilia,BlueCat_a,TLS,4.029007,/train_data/17498.laz,,train
17499,Tilia_cordata,Tilia,BlueCat_a,TLS,4.264007,/train_data/17499.laz,,train
17500,Tilia_cordata,Tilia,BlueCat_a,TLS,3.132004,/train_data/17500.laz,,train
17501,Tilia_cordata,Tilia,BlueCat_a,TLS,4.164002,/train_data/17501.laz,,train
17502,Tilia_cordata,Tilia,BlueCat_a,TLS,3.302002,/train_data/17502.laz,,train
17503,Tilia_cordata,Tilia,BlueCat_a,TLS,4.626007,/train_data/17503.laz,,train
17504,Tilia_cordata,Tilia,BlueCat_a,TLS,4.181992,/train_data/17504.laz,,train
17505,Tilia_cordata,Tilia,BlueCat_a,TLS,3.589996,/train_data/17505.laz,,train
17507,Tilia_cordata,Tilia,BlueCat_a,TLS,3.126999,/train_data/17507.laz,,train
17508,Tilia_cordata,Tilia,BlueCat_a,TLS,4.171005,/train_data/17508.laz,,train
17510,Tilia_cordata,Tilia,BlueCat_a,TLS,4.026001,/train_data/17510.laz,,val
17511,Tilia_cordata,Tilia,BlueCat_a,TLS,2.93399,/train_data/17511.laz,,train
17513,Tilia_cordata,Tilia,BlueCat_a,TLS,2.694,/train_data/17513.laz,,train
17514,Tilia_cordata,Tilia,BlueCat_a,TLS,2.927002,/train_data/17514.laz,,train
17515,Tilia_cordata,Tilia,BlueCat_a,TLS,3.751998,/train_data/17515.laz,,val
17516,Tilia_cordata,Tilia,BlueCat_a,TLS,4.097992,/train_data/17516.laz,,train
17517,Tilia_cordata,Tilia,BlueCat_a,TLS,3.315003,/train_data/17517.laz,,train
17518,Tilia_cordata,Tilia,BlueCat_a,TLS,4.26799,/train_data/17518.laz,,train
17519,Tilia_cordata,Tilia,BlueCat_a,TLS,4.758988,/train_data/17519.laz,,val
17521,Tilia_cordata,Tilia,BlueCat_a,TLS,2.964005,/train_data/17521.laz,,train
17522,Tilia_cordata,Tilia,BlueCat_a,TLS,3.623001,/train_data/17522.laz,,train
17523,Tilia_cordata,Tilia,BlueCat_a,TLS,3.973999,/train_data/17523.laz,,train
17524,Tilia_cordata,Tilia,BlueCat_a,TLS,3.809998,/train_data/17524.laz,,train
17525,Tilia_cordata,Tilia,BlueCat_a,TLS,4.231003,/train_data/17525.laz,,val
17526,Tilia_cordata,Tilia,BlueCat_a,TLS,4.599991,/train_data/17526.laz,,train
17527,Tilia_cordata,Tilia,BlueCat_a,TLS,3.627991,/train_data/17527.laz,,train
17528,Tilia_cordata,Tilia,BlueCat_a,TLS,4.643006,/train_data/17528.laz,,train
17529,Tilia_cordata,Tilia,BlueCat_a,TLS,4.643997,/train_data/17529.laz,,val
17531,Tilia_cordata,Tilia,BlueCat_a,TLS,4.085998,/train_data/17531.laz,,train
17532,Tilia_cordata,Tilia,BlueCat_a,TLS,4.08899,/train_data/17532.laz,,train
17533,Tilia_cordata,Tilia,BlueCat_a,TLS,2.98201,/train_data/17533.laz,,train
17534,Tilia_cordata,Tilia,BlueCat_a,TLS,3.111999,/train_data/17534.laz,,train
17535,Tilia_cordata,Tilia,BlueCat_a,TLS,3.943009,/train_data/17535.laz,,train
17536,Tilia_cordata,Tilia,BlueCat_a,TLS,4.563004,/train_data/17536.laz,,train
17537,Tilia_cordata,Tilia,BlueCat_a,TLS,4.350006,/train_data/17537.laz,,train
17538,Tilia_cordata,Tilia,BlueCat_a,TLS,2.83699,/train_data/17538.laz,,train
17539,Tilia_cordata,Tilia,BlueCat_a,TLS,4.220001,/train_data/17539.laz,,train
17540,Tilia_cordata,Tilia,BlueCat_a,TLS,2.861999,/train_data/17540.laz,,train
17541,Tilia_cordata,Tilia,BlueCat_a,TLS,4.108994,/train_data/17541.laz,,train
17542,Tilia_cordata,Tilia,BlueCat_a,TLS,3.438004,/train_data/17542.laz,,train
17543,Tilia_cordata,Tilia,BlueCat_a,TLS,3.514999,/train_data/17543.laz,,val
17544,Tilia_cordata,Tilia,BlueCat_a,TLS,2.694001,/train_data/17544.laz,,val
17545,Tilia_cordata,Tilia,BlueCat_a,TLS,4.576995,/train_data/17545.laz,,train
17546,Tilia_cordata,Tilia,BlueCat_a,TLS,4.039993,/train_data/17546.laz,,train
17547,Tilia_cordata,Tilia,BlueCat_a,TLS,3.271011,/train_data/17547.laz,,train
17548,Tilia_cordata,Tilia,BlueCat_a,TLS,2.996003,/train_data/17548.laz,,train
17549,Tilia_cordata,Tilia,BlueCat_a,TLS,4.546997,/train_data/17549.laz,,train
17550,Tilia_cordata,Tilia,BlueCat_a,TLS,2.955994,/train_data/17550.laz,,train
17551,Tilia_cordata,Tilia,BlueCat_a,TLS,2.707001,/train_data/17551.laz,,train
17552,Tilia_cordata,Tilia,BlueCat_a,TLS,3.356994,/train_data/17552.laz,,train
17553,Tilia_cordata,Tilia,BlueCat_a,TLS,2.964005,/train_data/17553.laz,,train
17554,Tilia_cordata,Tilia,BlueCat_a,TLS,2.854995,/train_data/17554.laz,,train
17555,Tilia_cordata,Tilia,BlueCat_a,TLS,3.901001,/train_data/17555.laz,,val
17556,Tilia_cordata,Tilia,BlueCat_a,TLS,2.696,/train_data/17556.laz,,train
17557,Tilia_cordata,Tilia,BlueCat_a,TLS,3.348999,/train_data/17557.laz,,train
17558,Tilia_cordata,Tilia,BlueCat_a,TLS,4.628998,/train_data/17558.laz,,train
17559,Tilia_cordata,Tilia,BlueCat_a,TLS,3.064988,/train_data/17559.laz,,train
17560,Tilia_cordata,Tilia,BlueCat_a,TLS,3.70401,/train_data/17560.laz,,train
17561,Tilia_cordata,Tilia,BlueCat_a,TLS,3.574997,/train_data/17561.laz,,val
17562,Tilia_cordata,Tilia,BlueCat_a,TLS,2.915009,/train_data/17562.laz,,train
17563,Tilia_cordata,Tilia,BlueCat_a,TLS,4.024002,/train_data/17563.laz,,train
17564,Tilia_cordata,Tilia,BlueCat_a,TLS,2.849991,/train_data/17564.laz,,train
17565,Tilia_cordata,Tilia,BlueCat_a,TLS,4.575989,/train_data/17565.laz,,train
17566,Tilia_cordata,Tilia,BlueCat_a,TLS,2.84999,/train_data/17566.laz,,train
17567,Tilia_cordata,Tilia,BlueCat_a,TLS,2.988998,/train_data/17567.laz,,train
17568,Tilia_cordata,Tilia,BlueCat_a,TLS,3.580993,/train_data/17568.laz,,val
17569,Tilia_cordata,Tilia,BlueCat_a,TLS,2.695999,/train_data/17569.laz,,train
17570,Tilia_cordata,Tilia,BlueCat_a,TLS,2.927994,/train_data/17570.laz,,train
17571,Tilia_cordata,Tilia,BlueCat_a,TLS,2.824006,/train_data/17571.laz,,train
17572,Tilia_cordata,Tilia,BlueCat_a,TLS,4.626007,/train_data/17572.laz,,train
17574,Tilia_cordata,Tilia,BlueCat_a,TLS,6.019989,/train_data/17574.laz,,train
17576,Tilia_cordata,Tilia,BlueCat_a,TLS,5.188996,/train_data/17576.laz,,train
17578,Tilia_cordata,Tilia,BlueCat_a,TLS,4.918991,/train_data/17578.laz,,train
17579,Tilia_cordata,Tilia,BlueCat_a,TLS,4.992997,/train_data/17579.laz,,train
17580,Tilia_cordata,Tilia,BlueCat_a,TLS,6.714996,/train_data/17580.laz,,train
17581,Tilia_cordata,Tilia,BlueCat_a,TLS,5.276001,/train_data/17581.laz,,val
17582,Tilia_cordata,Tilia,BlueCat_a,TLS,5.315994,/train_data/17582.laz,,train
17583,Tilia_cordata,Tilia,BlueCat_a,TLS,5.725998,/train_data/17583.laz,,val
17584,Tilia_cordata,Tilia,BlueCat_a,TLS,6.733002,/train_data/17584.laz,,train
17585,Tilia_cordata,Tilia,BlueCat_a,TLS,6.298996,/train_data/17585.laz,,val
17586,Tilia_cordata,Tilia,BlueCat_a,TLS,5.167008,/train_data/17586.laz,,train
17587,Tilia_cordata,Tilia,BlueCat_a,TLS,4.871002,/train_data/17587.laz,,train
17588,Tilia_cordata,Tilia,BlueCat_a,TLS,6.665009,/train_data/17588.laz,,train
17589,Tilia_cordata,Tilia,BlueCat_a,TLS,4.949005,/train_data/17589.laz,,val
17590,Tilia_cordata,Tilia,BlueCat_a,TLS,6.100006,/train_data/17590.laz,,train
17591,Tilia_cordata,Tilia,BlueCat_a,TLS,5.005997,/train_data/17591.laz,,train
17592,Tilia_cordata,Tilia,BlueCat_a,TLS,6.914002,/train_data/17592.laz,,train
17593,Tilia_cordata,Tilia,BlueCat_a,TLS,4.925995,/train_data/17593.laz,,train
17594,Tilia_cordata,Tilia,BlueCat_a,TLS,5.902008,/train_data/17594.laz,,train
17595,Tilia_cordata,Tilia,BlueCat_a,TLS,5.826996,/train_data/17595.laz,,train
17596,Tilia_cordata,Tilia,BlueCat_a,TLS,6.526001,/train_data/17596.laz,,train
17597,Tilia_cordata,Tilia,BlueCat_a,TLS,6.934006,/train_data/17597.laz,,train
17598,Tilia_cordata,Tilia,BlueCat_a,TLS,4.949005,/train_data/17598.laz,,train
17599,Tilia_cordata,Tilia,BlueCat_a,TLS,5.153,/train_data/17599.laz,,train
17600,Tilia_cordata,Tilia,BlueCat_a,TLS,5.471329,/train_data/17600.laz,,train
17602,Tilia_cordata,Tilia,BlueCat_a,TLS,5.753997,/train_data/17602.laz,,train
17603,Tilia_cordata,Tilia,BlueCat_a,TLS,6.286011,/train_data/17603.laz,,val
17604,Tilia_cordata,Tilia,BlueCat_a,TLS,5.982987,/train_data/17604.laz,,val
17605,Tilia_cordata,Tilia,BlueCat_a,TLS,4.995987,/train_data/17605.laz,,train
17606,Tilia_cordata,Tilia,BlueCat_a,TLS,5.178985,/train_data/17606.laz,,train
17607,Tilia_cordata,Tilia,BlueCat_a,TLS,5.283004,/train_data/17607.laz,,train
17609,Tilia_cordata,Tilia,BlueCat_a,TLS,6.605011,/train_data/17609.laz,,train
17610,Tilia_cordata,Tilia,BlueCat_a,TLS,5.162002,/train_data/17610.laz,,train
17611,Tilia_cordata,Tilia,BlueCat_a,TLS,6.621994,/train_data/17611.laz,,val
17612,Tilia_cordata,Tilia,BlueCat_a,TLS,5.049011,/train_data/17612.laz,,train
17614,Tilia_cordata,Tilia,BlueCat_a,TLS,7.076004,/train_data/17614.laz,,val
17615,Tilia_cordata,Tilia,BlueCat_a,TLS,5.46901,/train_data/17615.laz,,train
17616,Tilia_cordata,Tilia,BlueCat_a,TLS,5.697998,/train_data/17616.laz,,train
17617,Tilia_cordata,Tilia,BlueCat_a,TLS,5.203003,/train_data/17617.laz,,train
17618,Tilia_cordata,Tilia,BlueCat_a,TLS,6.188004,/train_data/17618.laz,,train
17620,Tilia_cordata,Tilia,BlueCat_a,TLS,5.444,/train_data/17620.laz,,train
17622,Tilia_cordata,Tilia,BlueCat_a,TLS,6.380005,/train_data/17622.laz,,train
17623,Tilia_cordata,Tilia,BlueCat_a,TLS,5.483002,/train_data/17623.laz,,train
17624,Tilia_cordata,Tilia,BlueCat_a,TLS,6.955002,/train_data/17624.laz,,train
17625,Tilia_cordata,Tilia,BlueCat_a,TLS,6.964997,/train_data/17625.laz,,train
17626,Tilia_cordata,Tilia,BlueCat_a,TLS,6.269012,/train_data/17626.laz,,train
17627,Tilia_cordata,Tilia,BlueCat_a,TLS,5.610001,/train_data/17627.laz,,val
17630,Tilia_cordata,Tilia,BlueCat_a,TLS,6.470993,/train_data/17630.laz,,val
17633,Tilia_cordata,Tilia,BlueCat_a,TLS,6.095001,/train_data/17633.laz,,train
17634,Tilia_cordata,Tilia,BlueCat_a,TLS,5.303009,/train_data/17634.laz,,train
17635,Tilia_cordata,Tilia,BlueCat_a,TLS,6.186005,/train_data/17635.laz,,train
17636,Tilia_cordata,Tilia,BlueCat_a,TLS,5.043,/train_data/17636.laz,,train
17637,Tilia_cordata,Tilia,BlueCat_a,TLS,5.156006,/train_data/17637.laz,,val
17638,Tilia_cordata,Tilia,BlueCat_a,TLS,5.222,/train_data/17638.laz,,train
17639,Tilia_cordata,Tilia,BlueCat_a,TLS,6.10701,/train_data/17639.laz,,train
17640,Tilia_cordata,Tilia,BlueCat_a,TLS,5.763,/train_data/17640.laz,,train
17642,Tilia_cordata,Tilia,BlueCat_a,TLS,6.980011,/train_data/17642.laz,,train
17643,Tilia_cordata,Tilia,BlueCat_a,TLS,6.641998,/train_data/17643.laz,,train
17644,Tilia_cordata,Tilia,BlueCat_a,TLS,6.066009,/train_data/17644.laz,,train
17645,Tilia_cordata,Tilia,BlueCat_a,TLS,5.309997,/train_data/17645.laz,,train
17646,Tilia_cordata,Tilia,BlueCat_a,TLS,7.087005,/train_data/17646.laz,,train
